,Label,img_path
5481,NoTrees,/content/train/NoTrees/SeaLake_2008.jpg
5482,NoTrees,/content/train/NoTrees/SeaLake_1371.jpg
5483,NoTrees,/content/train/NoTrees/SeaLake_210.jpg
5484,Trees,/content/train/Trees/Forest_2092.jpg
5485,Trees,/content/train/Trees/Forest_2627.jpg
5486,Trees,/content/train/Trees/Forest_808.jpg
5487,Trees,/content/train/Trees/Forest_617.jpg
5488,Trees,/content/train/Trees/River_808.jpg
5489,Trees,/content/train/Trees/River_2451.jpg
5490,Trees,/content/train/Trees/Forest_812.jpg
5491,NoTrees,/content/train/NoTrees/SeaLake_2172.jpg
5492,Trees,/content/train/Trees/River_1425.jpg
5493,Trees,/content/train/Trees/Forest_767.jpg
5494,NoTrees,/content/train/NoTrees/Industrial_358.jpg
5495,NoTrees,/content/train/NoTrees/SeaLake_658.jpg
5496,NoTrees,/content/train/NoTrees/Industrial_2207.jpg
5497,Trees,/content/train/Trees/Forest_488.jpg
5498,Trees,/content/train/Trees/Forest_1823.jpg
5499,Trees,/content/train/Trees/River_158.jpg
5500,NoTrees,/content/train/NoTrees/AnnualCrop_830.jpg
5501,Trees,/content/train/Trees/Forest_1795.jpg
5502,NoTrees,/content/train/NoTrees/SeaLake_1074.jpg
5503,Trees,/content/train/Trees/Forest_2692.jpg
5504,NoTrees,/content/train/NoTrees/Industrial_743.jpg
5505,NoTrees,/content/train/NoTrees/Industrial_1564.jpg
5506,NoTrees,/content/train/NoTrees/SeaLake_1222.jpg
5507,NoTrees,/content/train/NoTrees/Industrial_1832.jpg
5508,Trees,/content/train/Trees/Forest_1794.jpg
5509,NoTrees,/content/train/NoTrees/SeaLake_416.jpg
5510,NoTrees,/content/train/NoTrees/SeaLake_1107.jpg
5511,NoTrees,/content/train/NoTrees/SeaLake_670.jpg
5512,NoTrees,/content/train/NoTrees/Industrial_1827.jpg
5513,NoTrees,/content/train/NoTrees/SeaLake_1310.jpg
5514,NoTrees,/content/train/NoTrees/Industrial_169.jpg
5515,Trees,/content/train/Trees/Forest_1828.jpg
5516,Trees,/content/train/Trees/Forest_1709.jpg
5517,Trees,/content/train/Trees/Pasture_778.jpg
5518,Trees,/content/train/Trees/Forest_2389.jpg
5519,NoTrees,/content/train/NoTrees/Industrial_303.jpg
5520,NoTrees,/content/train/NoTrees/SeaLake_1372.jpg
5521,Trees,/content/train/Trees/Forest_1717.jpg
5522,NoTrees,/content/train/NoTrees/Industrial_2202.jpg
5523,NoTrees,/content/train/NoTrees/Industrial_1854.jpg
5524,NoTrees,/content/train/NoTrees/Industrial_122.jpg
5525,NoTrees,/content/train/NoTrees/Industrial_574.jpg
5526,NoTrees,/content/train/NoTrees/SeaLake_1936.jpg
5527,Trees,/content/train/Trees/River_1253.jpg
5528,Trees,/content/train/Trees/River_1151.jpg
5529,Trees,/content/train/Trees/Pasture_349.jpg
5530,Trees,/content/train/Trees/Forest_1410.jpg
5531,NoTrees,/content/train/NoTrees/Industrial_1073.jpg
5532,Trees,/content/train/Trees/Forest_2861.jpg
5533,Trees,/content/train/Trees/River_2363.jpg
5534,NoTrees,/content/train/NoTrees/Industrial_2468.jpg
5535,Trees,/content/train/Trees/Forest_668.jpg
5536,NoTrees,/content/train/NoTrees/Industrial_1948.jpg
5537,NoTrees,/content/train/NoTrees/SeaLake_805.jpg
5538,NoTrees,/content/train/NoTrees/AnnualCrop_331.jpg
5539,Trees,/content/train/Trees/River_1650.jpg
5540,Trees,/content/train/Trees/River_1172.jpg
5541,NoTrees,/content/train/NoTrees/Industrial_459.jpg
5542,Trees,/content/train/Trees/Forest_1024.jpg
5543,Trees,/content/train/Trees/Pasture_267.jpg
5544,NoTrees,/content/train/NoTrees/Industrial_1627.jpg
5545,Trees,/content/train/Trees/River_680.jpg
5546,NoTrees,/content/train/NoTrees/Industrial_779.jpg
5547,Trees,/content/train/Trees/Forest_1566.jpg
5548,NoTrees,/content/train/NoTrees/AnnualCrop_2443.jpg
5549,NoTrees,/content/train/NoTrees/Industrial_1857.jpg
5550,NoTrees,/content/train/NoTrees/Industrial_1531.jpg
5551,Trees,/content/train/Trees/River_2059.jpg
5552,NoTrees,/content/train/NoTrees/Industrial_1377.jpg
5553,NoTrees,/content/train/NoTrees/SeaLake_2422.jpg
5554,Trees,/content/train/Trees/Forest_419.jpg
5555,Trees,/content/train/Trees/Forest_91.jpg
5556,NoTrees,/content/train/NoTrees/Industrial_1306.jpg
5557,NoTrees,/content/train/NoTrees/Industrial_1008.jpg
5558,Trees,/content/train/Trees/Forest_32.jpg
5559,NoTrees,/content/train/NoTrees/Industrial_2361.jpg
5560,Trees,/content/train/Trees/Forest_2917.jpg
5561,NoTrees,/content/train/NoTrees/SeaLake_2152.jpg
5562,Trees,/content/train/Trees/Forest_2681.jpg
5563,NoTrees,/content/train/NoTrees/SeaLake_1234.jpg
5564,NoTrees,/content/train/NoTrees/SeaLake_821.jpg
5565,Trees,/content/train/Trees/Forest_1966.jpg
5566,NoTrees,/content/train/NoTrees/Industrial_2299.jpg
5567,Trees,/content/train/Trees/Forest_984.jpg
5568,Trees,/content/train/Trees/River_1566.jpg
5569,NoTrees,/content/train/NoTrees/AnnualCrop_130.jpg
5570,Trees,/content/train/Trees/River_2039.jpg
5571,NoTrees,/content/train/NoTrees/SeaLake_1093.jpg
5572,NoTrees,/content/train/NoTrees/AnnualCrop_370.jpg
5573,Trees,/content/train/Trees/Forest_1204.jpg
5574,Trees,/content/train/Trees/Forest_2302.jpg
5575,Trees,/content/train/Trees/River_1633.jpg
5576,NoTrees,/content/train/NoTrees/Industrial_2334.jpg
5577,NoTrees,/content/train/NoTrees/Industrial_184.jpg
5578,Trees,/content/train/Trees/River_1404.jpg
5579,Trees,/content/train/Trees/River_1652.jpg
5580,Trees,/content/train/Trees/Forest_1806.jpg
5581,NoTrees,/content/train/NoTrees/Industrial_1704.jpg
5582,Trees,/content/train/Trees/Forest_2045.jpg
5583,NoTrees,/content/train/NoTrees/SeaLake_709.jpg
5584,NoTrees,/content/train/NoTrees/SeaLake_724.jpg
5585,Trees,/content/train/Trees/Forest_368.jpg
5586,Trees,/content/train/Trees/River_1695.jpg
5587,Trees,/content/train/Trees/Forest_1522.jpg
5588,Trees,/content/train/Trees/Forest_603.jpg
5589,Trees,/content/train/Trees/Forest_124.jpg
5590,Trees,/content/train/Trees/Forest_1142.jpg
5591,NoTrees,/content/train/NoTrees/SeaLake_1085.jpg
5592,NoTrees,/content/train/NoTrees/Industrial_1661.jpg
5593,NoTrees,/content/train/NoTrees/Industrial_826.jpg
5594,NoTrees,/content/train/NoTrees/SeaLake_2141.jpg
5595,NoTrees,/content/train/NoTrees/SeaLake_1415.jpg
5596,NoTrees,/content/train/NoTrees/SeaLake_501.jpg
5597,NoTrees,/content/train/NoTrees/Industrial_1307.jpg
5598,Trees,/content/train/Trees/Forest_2668.jpg
5599,NoTrees,/content/train/NoTrees/SeaLake_1185.jpg
5600,Trees,/content/train/Trees/River_1792.jpg
5601,Trees,/content/train/Trees/River_1382.jpg
5602,NoTrees,/content/train/NoTrees/SeaLake_703.jpg
5603,Trees,/content/train/Trees/River_50.jpg
5604,Trees,/content/train/Trees/Forest_769.jpg
5605,Trees,/content/train/Trees/Forest_184.jpg
5606,NoTrees,/content/train/NoTrees/AnnualCrop_823.jpg
5607,Trees,/content/train/Trees/Forest_2492.jpg
5608,Trees,/content/train/Trees/Forest_2925.jpg
5609,NoTrees,/content/train/NoTrees/SeaLake_1343.jpg
5610,Trees,/content/train/Trees/Forest_1838.jpg
5611,NoTrees,/content/train/NoTrees/AnnualCrop_834.jpg
5612,Trees,/content/train/Trees/Forest_2061.jpg
5613,NoTrees,/content/train/NoTrees/Industrial_1146.jpg
5614,NoTrees,/content/train/NoTrees/SeaLake_1102.jpg
5615,NoTrees,/content/train/NoTrees/SeaLake_1899.jpg
5616,Trees,/content/train/Trees/Forest_2248.jpg
5617,Trees,/content/train/Trees/Forest_23.jpg
5618,Trees,/content/train/Trees/Forest_1093.jpg
5619,NoTrees,/content/train/NoTrees/Industrial_1255.jpg
5620,NoTrees,/content/train/NoTrees/Industrial_2038.jpg
5621,Trees,/content/train/Trees/River_2135.jpg
5622,NoTrees,/content/train/NoTrees/SeaLake_187.jpg
5623,NoTrees,/content/train/NoTrees/Industrial_76.jpg
5624,Trees,/content/train/Trees/Forest_1990.jpg
5625,NoTrees,/content/train/NoTrees/Industrial_1544.jpg
5626,NoTrees,/content/train/NoTrees/Industrial_1961.jpg
5627,Trees,/content/train/Trees/Forest_1962.jpg
5628,NoTrees,/content/train/NoTrees/SeaLake_1517.jpg
5629,NoTrees,/content/train/NoTrees/AnnualCrop_2320.jpg
5630,Trees,/content/train/Trees/Forest_888.jpg
5631,Trees,/content/train/Trees/River_1887.jpg
5632,Trees,/content/train/Trees/River_2361.jpg
5633,Trees,/content/train/Trees/River_1687.jpg
5634,Trees,/content/train/Trees/Forest_815.jpg
5635,Trees,/content/train/Trees/Forest_1180.jpg
5636,Trees,/content/train/Trees/River_912.jpg
5637,NoTrees,/content/train/NoTrees/Industrial_450.jpg
5638,NoTrees,/content/train/NoTrees/Industrial_1264.jpg
5639,Trees,/content/train/Trees/Forest_1999.jpg
5640,NoTrees,/content/train/NoTrees/Industrial_301.jpg
5641,Trees,/content/train/Trees/River_755.jpg
5642,Trees,/content/train/Trees/Forest_1858.jpg
5643,NoTrees,/content/train/NoTrees/Industrial_1874.jpg
5644,NoTrees,/content/train/NoTrees/AnnualCrop_567.jpg
5645,NoTrees,/content/train/NoTrees/SeaLake_845.jpg
5646,Trees,/content/train/Trees/River_410.jpg
5647,Trees,/content/train/Trees/Forest_78.jpg
5648,NoTrees,/content/train/NoTrees/SeaLake_1813.jpg
5649,NoTrees,/content/train/NoTrees/Industrial_1654.jpg
5650,Trees,/content/train/Trees/River_2067.jpg
5651,NoTrees,/content/train/NoTrees/AnnualCrop_2828.jpg
5652,Trees,/content/train/Trees/Forest_853.jpg
5653,NoTrees,/content/train/NoTrees/Industrial_2274.jpg
5654,NoTrees,/content/train/NoTrees/AnnualCrop_758.jpg
5655,Trees,/content/train/Trees/Pasture_478.jpg
5656,NoTrees,/content/train/NoTrees/SeaLake_1403.jpg
5657,Trees,/content/train/Trees/River_263.jpg
5658,NoTrees,/content/train/NoTrees/SeaLake_1165.jpg
5659,Trees,/content/train/Trees/Forest_2566.jpg
5660,NoTrees,/content/train/NoTrees/Industrial_646.jpg
5661,Trees,/content/train/Trees/River_210.jpg
5662,NoTrees,/content/train/NoTrees/SeaLake_151.jpg
5663,NoTrees,/content/train/NoTrees/SeaLake_418.jpg
5664,NoTrees,/content/train/NoTrees/Industrial_853.jpg
5665,Trees,/content/train/Trees/Forest_775.jpg
5666,Trees,/content/train/Trees/Forest_2883.jpg
5667,NoTrees,/content/train/NoTrees/Industrial_364.jpg
5668,NoTrees,/content/train/NoTrees/Industrial_2111.jpg
5669,Trees,/content/train/Trees/Forest_1597.jpg
5670,Trees,/content/train/Trees/River_1664.jpg
5671,Trees,/content/train/Trees/Forest_548.jpg
5672,Trees,/content/train/Trees/Forest_2766.jpg
5673,NoTrees,/content/train/NoTrees/SeaLake_1497.jpg
5674,Trees,/content/train/Trees/Forest_1374.jpg
5675,Trees,/content/train/Trees/River_649.jpg
5676,NoTrees,/content/train/NoTrees/Industrial_967.jpg
5677,NoTrees,/content/train/NoTrees/Industrial_1295.jpg
5678,Trees,/content/train/Trees/Forest_1945.jpg
5679,NoTrees,/content/train/NoTrees/SeaLake_1536.jpg
5680,Trees,/content/train/Trees/Forest_1211.jpg
5681,NoTrees,/content/train/NoTrees/Industrial_2465.jpg
5682,NoTrees,/content/train/NoTrees/Industrial_592.jpg
5683,Trees,/content/train/Trees/Forest_1220.jpg
5684,NoTrees,/content/train/NoTrees/AnnualCrop_2228.jpg
5685,Trees,/content/train/Trees/Forest_384.jpg
5686,NoTrees,/content/train/NoTrees/Industrial_1292.jpg
5687,NoTrees,/content/train/NoTrees/Industrial_1200.jpg
5688,Trees,/content/train/Trees/River_294.jpg
5689,Trees,/content/train/Trees/Forest_1191.jpg
5690,Trees,/content/train/Trees/River_2149.jpg
5691,Trees,/content/train/Trees/Forest_1164.jpg
5692,Trees,/content/train/Trees/Forest_1124.jpg
5693,NoTrees,/content/train/NoTrees/Industrial_1005.jpg
5694,NoTrees,/content/train/NoTrees/SeaLake_1073.jpg
5695,NoTrees,/content/train/NoTrees/SeaLake_1315.jpg
5696,NoTrees,/content/train/NoTrees/SeaLake_1230.jpg
5697,Trees,/content/train/Trees/Pasture_1740.jpg
5698,Trees,/content/train/Trees/River_2152.jpg
5699,NoTrees,/content/train/NoTrees/SeaLake_715.jpg
5700,Trees,/content/train/Trees/Forest_2912.jpg
5701,NoTrees,/content/train/NoTrees/Industrial_208.jpg
5702,Trees,/content/train/Trees/River_508.jpg
5703,Trees,/content/train/Trees/River_2182.jpg
5704,NoTrees,/content/train/NoTrees/Industrial_1029.jpg
5705,Trees,/content/train/Trees/Forest_1764.jpg
5706,NoTrees,/content/train/NoTrees/SeaLake_376.jpg
5707,NoTrees,/content/train/NoTrees/Industrial_702.jpg
5708,Trees,/content/train/Trees/Forest_130.jpg
5709,NoTrees,/content/train/NoTrees/Industrial_774.jpg
5710,NoTrees,/content/train/NoTrees/Industrial_1561.jpg
5711,NoTrees,/content/train/NoTrees/Industrial_505.jpg
5712,Trees,/content/train/Trees/River_279.jpg
5713,NoTrees,/content/train/NoTrees/Industrial_1456.jpg
5714,NoTrees,/content/train/NoTrees/Industrial_1664.jpg
5715,NoTrees,/content/train/NoTrees/Industrial_373.jpg
5716,Trees,/content/train/Trees/Forest_2293.jpg
5717,Trees,/content/train/Trees/Forest_14.jpg
5718,Trees,/content/train/Trees/Forest_2317.jpg
5719,NoTrees,/content/train/NoTrees/SeaLake_1446.jpg
5720,NoTrees,/content/train/NoTrees/AnnualCrop_2140.jpg
5721,NoTrees,/content/train/NoTrees/AnnualCrop_827.jpg
5722,NoTrees,/content/train/NoTrees/Industrial_1018.jpg
5723,NoTrees,/content/train/NoTrees/SeaLake_123.jpg
5724,Trees,/content/train/Trees/Forest_2091.jpg
5725,Trees,/content/train/Trees/River_689.jpg
5726,NoTrees,/content/train/NoTrees/SeaLake_600.jpg
5727,Trees,/content/train/Trees/Forest_1444.jpg
5728,NoTrees,/content/train/NoTrees/SeaLake_154.jpg
5729,NoTrees,/content/train/NoTrees/Industrial_526.jpg
5730,Trees,/content/train/Trees/Forest_174.jpg
5731,Trees,/content/train/Trees/River_1108.jpg
5732,NoTrees,/content/train/NoTrees/Industrial_1520.jpg
5733,Trees,/content/train/Trees/Forest_2192.jpg
5734,NoTrees,/content/train/NoTrees/Industrial_530.jpg
5735,Trees,/content/train/Trees/River_64.jpg
5736,NoTrees,/content/train/NoTrees/SeaLake_1018.jpg
5737,NoTrees,/content/train/NoTrees/Industrial_611.jpg
5738,Trees,/content/train/Trees/Forest_2544.jpg
5739,NoTrees,/content/train/NoTrees/AnnualCrop_209.jpg
5740,NoTrees,/content/train/NoTrees/SeaLake_1954.jpg
5741,NoTrees,/content/train/NoTrees/SeaLake_372.jpg
5742,NoTrees,/content/train/NoTrees/SeaLake_2025.jpg
5743,Trees,/content/train/Trees/Forest_2185.jpg
5744,Trees,/content/train/Trees/Forest_2884.jpg
5745,Trees,/content/train/Trees/Forest_2249.jpg
5746,Trees,/content/train/Trees/River_2050.jpg
5747,NoTrees,/content/train/NoTrees/AnnualCrop_2378.jpg
5748,NoTrees,/content/train/NoTrees/SeaLake_1038.jpg
5749,NoTrees,/content/train/NoTrees/SeaLake_888.jpg
5750,NoTrees,/content/train/NoTrees/Industrial_603.jpg
5751,Trees,/content/train/Trees/River_962.jpg
5752,Trees,/content/train/Trees/River_1736.jpg
5753,NoTrees,/content/train/NoTrees/Industrial_2294.jpg
5754,NoTrees,/content/train/NoTrees/SeaLake_1447.jpg
5755,NoTrees,/content/train/NoTrees/Industrial_904.jpg
5756,NoTrees,/content/train/NoTrees/Industrial_1459.jpg
5757,NoTrees,/content/train/NoTrees/Industrial_1175.jpg
5758,Trees,/content/train/Trees/River_1890.jpg
5759,NoTrees,/content/train/NoTrees/Industrial_986.jpg
5760,NoTrees,/content/train/NoTrees/Industrial_194.jpg
5761,Trees,/content/train/Trees/River_195.jpg
5762,Trees,/content/train/Trees/Forest_2792.jpg
5763,Trees,/content/train/Trees/River_2277.jpg
5764,Trees,/content/train/Trees/Forest_2342.jpg
5765,NoTrees,/content/train/NoTrees/Industrial_193.jpg
5766,Trees,/content/train/Trees/River_1546.jpg
5767,NoTrees,/content/train/NoTrees/Industrial_2322.jpg
5768,NoTrees,/content/train/NoTrees/AnnualCrop_56.jpg
5769,NoTrees,/content/train/NoTrees/AnnualCrop_1073.jpg
5770,Trees,/content/train/Trees/River_1458.jpg
5771,NoTrees,/content/train/NoTrees/Industrial_2301.jpg
5772,Trees,/content/train/Trees/River_85.jpg
5773,NoTrees,/content/train/NoTrees/Industrial_1820.jpg
5774,NoTrees,/content/train/NoTrees/Industrial_1152.jpg
5775,Trees,/content/train/Trees/Forest_2362.jpg
5776,NoTrees,/content/train/NoTrees/SeaLake_654.jpg
5777,Trees,/content/train/Trees/River_165.jpg
5778,Trees,/content/train/Trees/River_882.jpg
5779,NoTrees,/content/train/NoTrees/AnnualCrop_1601.jpg
5780,NoTrees,/content/train/NoTrees/SeaLake_996.jpg
5781,NoTrees,/content/train/NoTrees/Industrial_691.jpg
5782,Trees,/content/train/Trees/Forest_1237.jpg
5783,Trees,/content/train/Trees/Forest_2041.jpg
5784,Trees,/content/train/Trees/Forest_2345.jpg
5785,NoTrees,/content/train/NoTrees/Industrial_898.jpg
5786,NoTrees,/content/train/NoTrees/SeaLake_1520.jpg
5787,NoTrees,/content/train/NoTrees/Industrial_1778.jpg
5788,Trees,/content/train/Trees/River_2161.jpg
5789,Trees,/content/train/Trees/Forest_610.jpg
5790,Trees,/content/train/Trees/River_568.jpg
5791,Trees,/content/train/Trees/Pasture_1291.jpg
5792,Trees,/content/train/Trees/River_1190.jpg
5793,NoTrees,/content/train/NoTrees/SeaLake_301.jpg
5794,Trees,/content/train/Trees/River_1912.jpg
5795,NoTrees,/content/train/NoTrees/Industrial_92.jpg
5796,Trees,/content/train/Trees/River_1364.jpg
5797,NoTrees,/content/train/NoTrees/Industrial_2289.jpg
5798,NoTrees,/content/train/NoTrees/Industrial_1596.jpg
5799,NoTrees,/content/train/NoTrees/Industrial_1617.jpg
5800,NoTrees,/content/train/NoTrees/SeaLake_512.jpg
5801,Trees,/content/train/Trees/Forest_1095.jpg
5802,NoTrees,/content/train/NoTrees/AnnualCrop_1191.jpg
5803,NoTrees,/content/train/NoTrees/AnnualCrop_20.jpg
5804,NoTrees,/content/train/NoTrees/SeaLake_762.jpg
5805,NoTrees,/content/train/NoTrees/Industrial_1717.jpg
5806,Trees,/content/train/Trees/Forest_2444.jpg
5807,NoTrees,/content/train/NoTrees/Industrial_1923.jpg
5808,Trees,/content/train/Trees/River_2268.jpg
5809,NoTrees,/content/train/NoTrees/Industrial_1102.jpg
5810,Trees,/content/train/Trees/River_2080.jpg
5811,Trees,/content/train/Trees/Forest_2872.jpg
5812,Trees,/content/train/Trees/River_144.jpg
5813,Trees,/content/train/Trees/River_2074.jpg
5814,NoTrees,/content/train/NoTrees/AnnualCrop_36.jpg
5815,NoTrees,/content/train/NoTrees/Industrial_1802.jpg
5816,NoTrees,/content/train/NoTrees/SeaLake_1049.jpg
5817,NoTrees,/content/train/NoTrees/Industrial_1069.jpg
5818,NoTrees,/content/train/NoTrees/Industrial_1268.jpg
5819,NoTrees,/content/train/NoTrees/Industrial_206.jpg
5820,Trees,/content/train/Trees/River_2385.jpg
5821,Trees,/content/train/Trees/Forest_162.jpg
5822,NoTrees,/content/train/NoTrees/Industrial_2203.jpg
5823,NoTrees,/content/train/NoTrees/Industrial_329.jpg
5824,NoTrees,/content/train/NoTrees/Industrial_2125.jpg
5825,NoTrees,/content/train/NoTrees/SeaLake_346.jpg
5826,Trees,/content/train/Trees/River_313.jpg
5827,NoTrees,/content/train/NoTrees/Industrial_1600.jpg
5828,Trees,/content/train/Trees/Forest_1239.jpg
5829,Trees,/content/train/Trees/Forest_985.jpg
5830,NoTrees,/content/train/NoTrees/Industrial_1154.jpg
5831,Trees,/content/train/Trees/Forest_1263.jpg
5832,NoTrees,/content/train/NoTrees/SeaLake_1783.jpg
5833,Trees,/content/train/Trees/River_1835.jpg
5834,Trees,/content/train/Trees/River_26.jpg
5835,Trees,/content/train/Trees/River_1373.jpg
5836,Trees,/content/train/Trees/Forest_1361.jpg
5837,NoTrees,/content/train/NoTrees/SeaLake_2119.jpg
5838,Trees,/content/train/Trees/River_2261.jpg
5839,NoTrees,/content/train/NoTrees/Industrial_1725.jpg
5840,NoTrees,/content/train/NoTrees/SeaLake_1136.jpg
5841,Trees,/content/train/Trees/River_384.jpg
5842,NoTrees,/content/train/NoTrees/Industrial_1043.jpg
5843,Trees,/content/train/Trees/River_1805.jpg
5844,NoTrees,/content/train/NoTrees/SeaLake_985.jpg
5845,Trees,/content/train/Trees/Forest_2885.jpg
5846,Trees,/content/train/Trees/Forest_1354.jpg
5847,NoTrees,/content/train/NoTrees/Industrial_973.jpg
5848,Trees,/content/train/Trees/Pasture_866.jpg
5849,NoTrees,/content/train/NoTrees/SeaLake_1670.jpg
5850,Trees,/content/train/Trees/Forest_706.jpg
5851,NoTrees,/content/train/NoTrees/SeaLake_2743.jpg
5852,Trees,/content/train/Trees/Forest_1076.jpg
5853,Trees,/content/train/Trees/Forest_1567.jpg
5854,NoTrees,/content/train/NoTrees/Industrial_468.jpg
5855,NoTrees,/content/train/NoTrees/SeaLake_1953.jpg
5856,NoTrees,/content/train/NoTrees/Industrial_522.jpg
5857,Trees,/content/train/Trees/River_1874.jpg
5858,NoTrees,/content/train/NoTrees/SeaLake_1265.jpg
5859,NoTrees,/content/train/NoTrees/Industrial_1109.jpg
5860,NoTrees,/content/train/NoTrees/SeaLake_565.jpg
5861,NoTrees,/content/train/NoTrees/SeaLake_1283.jpg
5862,Trees,/content/train/Trees/River_1960.jpg
5863,Trees,/content/train/Trees/River_593.jpg
5864,Trees,/content/train/Trees/Forest_1486.jpg
5865,NoTrees,/content/train/NoTrees/Industrial_633.jpg
5866,NoTrees,/content/train/NoTrees/SeaLake_330.jpg
5867,Trees,/content/train/Trees/River_507.jpg
5868,Trees,/content/train/Trees/Forest_281.jpg
5869,Trees,/content/train/Trees/River_1759.jpg
5870,NoTrees,/content/train/NoTrees/SeaLake_1316.jpg
5871,Trees,/content/train/Trees/Forest_2800.jpg
5872,NoTrees,/content/train/NoTrees/Industrial_1620.jpg
5873,Trees,/content/train/Trees/Forest_2505.jpg
5874,NoTrees,/content/train/NoTrees/AnnualCrop_2012.jpg
5875,NoTrees,/content/train/NoTrees/SeaLake_1564.jpg
5876,NoTrees,/content/train/NoTrees/Industrial_1685.jpg
5877,Trees,/content/train/Trees/River_1661.jpg
5878,Trees,/content/train/Trees/Forest_2191.jpg
5879,Trees,/content/train/Trees/River_1869.jpg
5880,NoTrees,/content/train/NoTrees/SeaLake_1617.jpg
5881,NoTrees,/content/train/NoTrees/Industrial_757.jpg
5882,NoTrees,/content/train/NoTrees/Industrial_1291.jpg
5883,NoTrees,/content/train/NoTrees/Industrial_201.jpg
5884,NoTrees,/content/train/NoTrees/Industrial_763.jpg
5885,NoTrees,/content/train/NoTrees/Industrial_1196.jpg
5886,Trees,/content/train/Trees/Forest_2678.jpg
5887,Trees,/content/train/Trees/Forest_2415.jpg
5888,NoTrees,/content/train/NoTrees/Industrial_1273.jpg
5889,NoTrees,/content/train/NoTrees/Industrial_2001.jpg
5890,Trees,/content/train/Trees/Forest_2617.jpg
5891,NoTrees,/content/train/NoTrees/SeaLake_886.jpg
5892,Trees,/content/train/Trees/Forest_252.jpg
5893,NoTrees,/content/train/NoTrees/SeaLake_1571.jpg
5894,NoTrees,/content/train/NoTrees/AnnualCrop_160.jpg
5895,Trees,/content/train/Trees/Forest_293.jpg
5896,Trees,/content/train/Trees/Forest_1981.jpg
5897,NoTrees,/content/train/NoTrees/Industrial_1051.jpg
5898,Trees,/content/train/Trees/Forest_1631.jpg
5899,NoTrees,/content/train/NoTrees/SeaLake_81.jpg
5900,Trees,/content/train/Trees/River_232.jpg
5901,Trees,/content/train/Trees/Pasture_396.jpg
5902,NoTrees,/content/train/NoTrees/Industrial_445.jpg
5903,NoTrees,/content/train/NoTrees/Industrial_2321.jpg
5904,Trees,/content/train/Trees/River_402.jpg
5905,NoTrees,/content/train/NoTrees/Industrial_229.jpg
5906,NoTrees,/content/train/NoTrees/Industrial_696.jpg
5907,NoTrees,/content/train/NoTrees/SeaLake_309.jpg
5908,Trees,/content/train/Trees/River_2072.jpg
5909,Trees,/content/train/Trees/Forest_759.jpg
5910,Trees,/content/train/Trees/Forest_363.jpg
5911,NoTrees,/content/train/NoTrees/SeaLake_41.jpg
5912,NoTrees,/content/train/NoTrees/SeaLake_1589.jpg
5913,NoTrees,/content/train/NoTrees/AnnualCrop_591.jpg
5914,NoTrees,/content/train/NoTrees/SeaLake_341.jpg
5915,NoTrees,/content/train/NoTrees/Industrial_88.jpg
5916,Trees,/content/train/Trees/Forest_1065.jpg
5917,NoTrees,/content/train/NoTrees/SeaLake_1864.jpg
5918,Trees,/content/train/Trees/Forest_2169.jpg
5919,Trees,/content/train/Trees/River_1142.jpg
5920,NoTrees,/content/train/NoTrees/AnnualCrop_55.jpg
5921,NoTrees,/content/train/NoTrees/Industrial_995.jpg
5922,NoTrees,/content/train/NoTrees/Industrial_850.jpg
5923,NoTrees,/content/train/NoTrees/Industrial_119.jpg
5924,NoTrees,/content/train/NoTrees/SeaLake_140.jpg
5925,NoTrees,/content/train/NoTrees/Industrial_598.jpg
5926,NoTrees,/content/train/NoTrees/Industrial_636.jpg
5927,NoTrees,/content/train/NoTrees/SeaLake_1427.jpg
5928,NoTrees,/content/train/NoTrees/AnnualCrop_2347.jpg
5929,NoTrees,/content/train/NoTrees/SeaLake_1140.jpg
5930,Trees,/content/train/Trees/Forest_1312.jpg
5931,Trees,/content/train/Trees/Forest_754.jpg
5932,Trees,/content/train/Trees/River_2076.jpg
5933,Trees,/content/train/Trees/Forest_1752.jpg
5934,NoTrees,/content/train/NoTrees/SeaLake_245.jpg
5935,NoTrees,/content/train/NoTrees/AnnualCrop_97.jpg
5936,NoTrees,/content/train/NoTrees/Industrial_525.jpg
5937,Trees,/content/train/Trees/Forest_2598.jpg
5938,Trees,/content/train/Trees/Forest_1441.jpg
5939,NoTrees,/content/train/NoTrees/SeaLake_1491.jpg
5940,Trees,/content/train/Trees/Forest_971.jpg
5941,NoTrees,/content/train/NoTrees/SeaLake_1228.jpg
5942,Trees,/content/train/Trees/River_2317.jpg
5943,Trees,/content/train/Trees/Forest_1390.jpg
5944,Trees,/content/train/Trees/Forest_2335.jpg
5945,NoTrees,/content/train/NoTrees/SeaLake_952.jpg
5946,NoTrees,/content/train/NoTrees/Industrial_1917.jpg
5947,NoTrees,/content/train/NoTrees/SeaLake_2075.jpg
5948,NoTrees,/content/train/NoTrees/AnnualCrop_761.jpg
5949,Trees,/content/train/Trees/Forest_709.jpg
5950,NoTrees,/content/train/NoTrees/SeaLake_1444.jpg
5951,Trees,/content/train/Trees/River_383.jpg
5952,NoTrees,/content/train/NoTrees/Industrial_528.jpg
5953,NoTrees,/content/train/NoTrees/Industrial_1028.jpg
5954,NoTrees,/content/train/NoTrees/SeaLake_1159.jpg
5955,Trees,/content/train/Trees/Forest_881.jpg
5956,NoTrees,/content/train/NoTrees/Industrial_1625.jpg
